1br_studio_rent_in_center,adult_nightlife,air_quality_(year-round),airbnb_(monthly),cashless_society,coca-cola,coffee,cost_of_living,cost_of_living_for_expat,cost_of_living_for_local,female_friendly,freedom_of_speech,friendly_to_foreigners,fun,happiness,healthcare,internet,lgbt_friendly,nightlife,peace,quality_of_life,racial_tolerance,religious_government,safe_tap_water,safety,startup_score,traffic_safety,walkability,nomad_score,region,country,place_slug,Access to electricity (% of population),"Access to electricity, urban (% of urban population)",Renewable electricity output (% of total electricity output)
244.0,2.0,229.0,1373.0,1.0,0.46,1.3,3.0,735.0,362.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.26,Asia,India,delhi-india,88.0,97.5,15.3430503454798
586.0,2.0,117.0,1312.0,1.0,0.47,1.33,3.0,984.0,658.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.63,Asia,India,mumbai-india,88.0,97.5,15.3430503454798
150.0,2.0,20.0,2318.0,1.0,0.39,0.95,3.0,853.0,241.0,1.0,1.0,2.0,4.0,1.0,1.0,11.0,2.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,3.69774197771473,Asia,India,goa-india,88.0,97.5,15.3430503454798
144.0,2.0,110.0,610.0,1.0,0.59,1.49,3.0,541.0,313.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.48,Asia,India,chandigarh-india,88.0,97.5,15.3430503454798
129.0,2.0,70.0,1007.0,1.0,0.16,0.29,3.0,416.0,433.33062181061234,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,2.93,Asia,India,kochi-india,88.0,97.5,15.3430503454798
225.0,2.0,118.0,946.0,1.0,0.32,0.93,3.0,553.0,309.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.78,Asia,India,bangalore-india,88.0,97.5,15.3430503454798
119.0,2.0,138.0,763.0,1.0,0.45,1.15,3.0,446.0,248.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,4.0,3.8,Asia,India,varanasi-india,88.0,97.5,15.3430503454798
91.0,2.0,97.0,702.0,1.0,0.3,0.89,3.0,428.0,202.0,2.0,1.0,3.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.09,Asia,India,surat-india,88.0,97.5,15.3430503454798
190.0,2.0,92.0,976.0,1.0,0.4,1.08,3.0,570.0,295.0,2.0,1.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,3.66,Asia,India,pune-india,88.0,97.5,15.3430503454798
95.0,2.0,51.0,763.0,1.0,0.0,0.15,4.0,548.2789202070844,535.9923436112385,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.5,Asia,India,varkala-india,88.0,97.5,15.3430503454798
174.0,2.0,135.0,1007.0,1.0,0.3,0.99,3.0,544.0,263.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,2.97,Asia,India,kolkata-india,88.0,97.5,15.3430503454798
146.0,2.0,156.0,763.0,1.0,0.55,1.11,3.0,522.0,272.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,4.0,3.14,Asia,India,kota-india,88.0,97.5,15.3430503454798
493.6556662186954,2.0,317.0,1281.0,1.0,0.29,0.96,3.0,517.0,180.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,4.0,3.24,Asia,India,allahabad-india,88.0,97.5,15.3430503454798
95.0,2.0,109.0,1342.0,1.0,0.08,0.0,3.0,413.0,187.52737761032583,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.51,Asia,India,rishikesh-india,88.0,97.5,15.3430503454798
88.0,2.0,56.0,1373.0,1.0,0.32,2.2,3.0,648.0,299.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.79,Asia,India,kozhikode-india,88.0,97.5,15.3430503454798
95.0,2.0,27.0,1190.0,1.0,0.22,0.0,3.0,383.0,330.6173007695568,1.0,1.0,2.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,3.82,Asia,India,mcleod-ganj-india,88.0,97.5,15.3430503454798
393.6004428684992,2.0,202.0,1434.0,1.0,0.33,1.78,3.0,637.0,254.0,2.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,4.0,3.75,Asia,India,amritsar-india,88.0,97.5,15.3430503454798
301.09531338695945,2.0,211.0,732.0,1.0,0.49,0.97,3.0,545.0,245.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.16,Asia,India,lucknow-india,88.0,97.5,15.3430503454798
95.0,2.0,189.0,1190.0,1.0,0.43,1.13,3.0,607.0,243.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,3.0,4.0,3.84,Asia,India,jodhpur-india,88.0,97.5,15.3430503454798
114.0,2.0,79.0,1037.0,1.0,0.32,0.93,3.0,468.0,194.0,1.0,1.0,3.0,2.0,1.0,1.0,10.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,4.0,3.61,Asia,India,hyderabad-india,88.0,97.5,15.3430503454798
135.0,2.0,83.0,854.0,1.0,0.33,0.72,3.0,388.0,181.0,2.0,1.0,3.0,3.0,1.0,1.0,9.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.06,Asia,India,ahmedabad-india,88.0,97.5,15.3430503454798
88.0,2.0,25.0,2074.0,1.0,0.36,1.12,3.0,797.0,232.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.49,Asia,India,kannur-india,88.0,97.5,15.3430503454798
114.0,2.0,18.0,946.0,1.0,0.39,1.45,3.0,557.0,274.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.63,Asia,India,bhubaneswar-india,88.0,97.5,15.3430503454798
139.0,2.0,21.0,2379.0,1.0,0.31,1.75,3.0,901.0,300.0,2.0,1.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,3.89,Asia,India,visakhapatnam-india,88.0,97.5,15.3430503454798
88.0,2.0,11.0,960.398616504674,1.0,0.38,1.62,4.0,528.2376548282722,254.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.61,Asia,India,moradabad-india,88.0,97.5,15.3430503454798
98.0,2.0,92.0,671.0,1.0,0.6,1.43,3.0,716.0,312.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,3.17,Asia,India,guwahati-india,88.0,97.5,15.3430503454798
108.0,2.0,215.0,1726.2784046594008,1.0,0.29,8.61,3.0,678.0,794.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.36,Asia,India,kanpur-india,88.0,97.5,15.3430503454798
244.0,2.0,67.0,1129.0,1.0,0.64,1.76,3.0,781.0,423.0,1.0,1.0,1.0,4.0,1.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.57,Asia,India,gurgaon-india,88.0,97.5,15.3430503454798
132.0,2.0,80.0,915.0,1.0,0.34,1.19,3.0,531.0,265.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,3.52,Asia,India,aurangabad-india,88.0,97.5,15.3430503454798
110.0,2.0,103.0,1403.0,1.0,0.36,1.02,3.0,595.0,217.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.12,Asia,India,nagpur-india,88.0,97.5,15.3430503454798
116.0,2.0,55.0,671.0,1.0,0.44,1.25,3.0,416.0,243.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,4.02,Asia,India,thiruvananthapuram-india,88.0,97.5,15.3430503454798
173.0,2.0,136.0,885.0,1.0,0.41,1.08,3.0,547.0,283.0,1.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,3.528291296090166,Asia,India,noida-india,88.0,97.5,15.3430503454798
62.51090447965987,2.0,14.0,941.71097543053,1.0,0.42,0.0,4.0,633.0768904870469,285.1440720949436,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,3.9,Asia,India,bareilly-india,88.0,97.5,15.3430503454798
270.09809145060217,2.0,129.0,1254.3300631534091,1.0,0.33,1.77,3.0,1037.6173156861432,255.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,3.15,Asia,India,meerut-india,88.0,97.5,15.3430503454798
98.0,2.0,41.0,1601.7949083844228,1.0,0.37,1.09,3.0,972.1594422545744,231.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,3.93,Asia,India,kollam-india,88.0,97.5,15.3430503454798
90.0,2.0,48.0,458.0,1.0,0.35,1.48,3.0,374.0,242.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,3.68,Asia,India,madurai-india,88.0,97.5,15.3430503454798
1510.0,2.0,16.0,2776.0,2.0,2.2,4.67,1.0,3258.0,2422.0,4.0,2.0,3.0,3.0,3.0,3.0,31.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,4.0,4.0,4.34,North America,United States,washington-dc-united-states,100.0,100.0,13.2285932109672
990.0,2.0,17.0,3294.0,2.0,1.7,3.41,1.0,2274.0,1281.0,4.0,2.0,3.0,3.0,3.0,3.0,17.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.3,North America,United States,madison-wi-united-states,100.0,100.0,13.2285932109672
1146.691677533132,2.0,12.0,2776.0,2.0,1.92,3.97,1.0,3270.0,2432.0,2.0,2.0,2.0,3.0,3.0,3.0,19.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,4.0,4.15,North America,United States,boston-ma-united-states,100.0,100.0,13.2285932109672
2000.0,2.0,15.0,3233.0,2.0,1.61,3.9,1.0,2945.0,2039.0,3.0,2.0,3.0,3.0,3.0,3.0,36.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.29,North America,United States,san-diego-ca-united-states,100.0,100.0,13.2285932109672
1440.0,2.0,11.0,2806.0,2.0,1.87,3.98,1.0,2508.0,1628.0,4.0,2.0,3.0,3.0,3.0,3.0,15.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.39,North America,United States,fort-lauderdale-fl-united-states,100.0,100.0,13.2285932109672
1330.0,2.0,12.0,2501.0,2.0,1.67,3.61,1.0,2404.0,1664.0,3.0,2.0,4.0,4.0,3.0,3.0,41.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.36,North America,United States,portland-or-united-states,100.0,100.0,13.2285932109672
2739.0,2.0,16.0,3050.0,2.0,2.77,4.67,1.0,3829.0,2980.0,3.0,2.0,4.0,4.0,3.0,3.0,20.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.61,North America,United States,new-york-city-ny-united-states,100.0,100.0,13.2285932109672
1240.0,2.0,12.0,1891.0,2.0,1.95,4.02,1.0,2143.0,1405.0,3.0,2.0,3.0,2.0,3.0,3.0,15.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,3.69,North America,United States,orlando-fl-united-states,100.0,100.0,13.2285932109672
1250.0,2.0,13.0,2532.0,2.0,1.84,4.12,1.0,2363.0,1590.0,3.0,2.0,4.0,3.0,3.0,3.0,36.0,3.0,3.0,3.0,4.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.17,North America,United States,boulder-co-united-states,100.0,100.0,13.2285932109672
1730.0,3.0,20.0,2928.0,2.0,2.67,4.01,1.0,3212.0,2241.0,3.0,2.0,4.0,3.0,3.0,3.0,18.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.6,North America,United States,los-angeles-ca-united-states,100.0,100.0,13.2285932109672
1709.0,2.0,8.0,3538.0,2.0,2.0,4.28,1.0,3054.0,2021.0,4.0,2.0,4.0,4.0,3.0,3.0,11.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,4.0,4.2,Oceania,United States,honolulu-hawaii-united-states,100.0,100.0,13.2285932109672
1640.0,2.0,12.0,3447.0,2.0,1.73,3.6,1.0,2957.0,1921.0,3.0,2.0,3.0,3.0,3.0,3.0,33.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.5,North America,United States,seattle-wa-united-states,100.0,100.0,13.2285932109672
1260.0,2.0,22.0,2715.0,2.0,2.0,3.98,1.0,2678.0,1825.0,3.0,2.0,2.0,2.0,3.0,3.0,18.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,4.0,4.0,3.95,North America,United States,chicago-il-united-states,100.0,100.0,13.2285932109672
1219.0,2.0,16.0,2471.0,2.0,1.52,3.66,1.0,2192.0,1484.0,3.0,2.0,3.0,2.0,3.0,3.0,27.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.29,North America,United States,charleston-sc-united-states,100.0,100.0,13.2285932109672
1360.0,3.0,11.0,3264.0,2.0,1.89,3.75,1.0,2916.0,1993.0,3.0,2.0,3.0,3.0,3.0,3.0,35.0,4.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.41,North America,United States,miami-fl-united-states,100.0,100.0,13.2285932109672
1120.0,3.0,14.0,2074.0,2.0,1.63,4.11,1.0,1946.0,1200.0,3.0,2.0,4.0,4.0,3.0,3.0,31.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.52,North America,United States,las-vegas-nv-united-states,100.0,100.0,13.2285932109672
1258.0,2.0,15.0,2654.0,2.0,1.63,3.53,1.0,2366.0,1515.0,2.0,2.0,2.0,2.0,3.0,3.0,32.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,4.0,4.1,North America,United States,ithaca-ny-united-states,100.0,100.0,13.2285932109672
1160.0,2.0,19.0,2166.0,2.0,1.91,3.83,1.0,2256.0,1462.0,3.0,2.0,3.0,3.0,3.0,3.0,21.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,4.0,4.0,4.33,North America,United States,philadelphia-pa-united-states,100.0,100.0,13.2285932109672
1800.0,2.0,10.0,2532.0,2.0,1.71,3.88,1.0,2868.0,2050.0,2.0,2.0,3.0,2.0,3.0,3.0,35.0,2.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,1.0,4.3,North America,United States,princeton-nj-united-states,100.0,100.0,13.2285932109672
1261.2433086071792,3.0,16.0,3935.0,2.0,2.28,4.61,1.0,2136.002532584893,1364.1382976403013,3.0,2.0,4.0,4.0,3.0,3.0,33.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.36,North America,United States,san-francisco-ca-united-states,100.0,100.0,13.2285932109672
1020.0,2.0,19.0,2349.0,2.0,1.89,3.93,1.0,2357.0,1574.0,3.0822860767687783,2.0,3.0,2.0,3.0,3.0,31.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,4.0,3.93,North America,United States,houston-tx-united-states,100.0,100.0,13.2285932109672
1030.0,2.0,16.0,1678.0,2.0,1.83,3.6,1.0,1824.0,1189.0,4.0,2.0,2.0,2.0,3.0,3.0,17.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.31,North America,United States,phoenix-az-united-states,100.0,100.0,13.2285932109672
2550.0,2.0,12.0,2898.0,2.0,1.9,3.58,1.0,3397.0,2613.0,4.0,2.0,4.0,1.0,3.0,3.0,28.0,4.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.18,North America,United States,san-jose-ca-united-states,100.0,100.0,13.2285932109672
1005.1515820132016,2.0,8.0,3843.0,2.0,2.06,4.52,1.0,3776.0,2881.0,3.0,2.0,3.0,2.0,3.0,3.0,45.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,2.0,4.22,North America,United States,palo-alto-ca-united-states,100.0,100.0,13.2285932109672
1380.0,2.0,17.0,2562.0,2.0,1.74,3.34,1.0,2670.0,1906.0,3.0,2.0,3.0,3.0,3.0,3.0,56.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.33,North America,United States,austin-tx-united-states,100.0,100.0,13.2285932109672
1160.0,2.0,19.0,1922.0,2.0,1.45,3.92,1.0,2152.0,1560.0,3.0,2.0,3.0,3.0,3.0,3.0,33.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,4.0,4.08,North America,United States,atlanta-ga-united-states,100.0,100.0,13.2285932109672
2556.0,2.0,27.0,3752.0,2.0,1.99,3.98,1.0,3753.0,2717.0,3.0,2.0,3.0,2.0,3.0,3.0,23.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,3.99,North America,United States,santa-monica-ca-united-states,100.0,100.0,13.2285932109672
880.0,2.0,23.0,2013.0,2.0,1.64,3.37,2.0,1840.0,1149.0,4.0,2.0,3.0,3.0,3.0,3.0,18.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.27,North America,United States,buffalo-ny-united-states,100.0,100.0,13.2285932109672
1140.0,2.0,14.0,3233.0,2.0,1.92,3.65,1.0,2520.0,1527.0,3.0,2.0,4.0,3.0,3.0,3.0,21.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.25,North America,United States,minneapolis-mn-united-states,100.0,100.0,13.2285932109672
940.0,2.0,15.0,2318.0,2.0,1.56,3.62,1.0,1739.0,967.0,3.0,2.0,3.0,1.0,3.0,3.0,34.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,2.0,4.28,North America,United States,omaha-ne-united-states,100.0,100.0,13.2285932109672
1110.0,2.0,17.0,1739.0,2.0,1.54,3.5,2.0,1947.0,1345.0,4.0,2.0,3.0,2.0,3.0,3.0,34.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,4.0,4.0,4.0,4.43,North America,United States,raleigh-nc-united-states,100.0,100.0,13.2285932109672
2260.0,2.0,16.0,2623.0,2.0,1.72,3.5,1.0,3083.0,2257.0,3.0,2.0,2.0,2.0,3.0,3.0,21.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,4.0,4.0,4.17,North America,United States,oakland-ca-united-states,100.0,100.0,13.2285932109672
890.0,2.0,18.0,1495.0,2.0,1.69,3.54,1.0,1781.0,1237.0,3.0,2.0,3.0,2.0,3.0,3.0,21.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,4.0,3.92,North America,United States,detroit-mi-united-states,100.0,100.0,13.2285932109672
1299.0,2.0,7.0,2196.0,2.0,1.82,4.0,1.0,2377.0,1637.0,3.0,2.0,4.0,3.0,3.0,3.0,13.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.25,North America,United States,west-palm-beach-fl-united-states,100.0,100.0,13.2285932109672
1100.0,3.0,18.0,2044.0,2.0,1.92,4.02,2.0,2033.0,1359.0,3.0,2.0,3.0,2.0,3.0,3.0,41.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.36,North America,United States,dallas-tx-united-states,100.0,100.0,13.2285932109672
1050.0,2.0,12.0,1830.0,2.0,1.66,3.74,1.0,1886.0,1274.0,3.0,2.0,4.0,2.0,3.0,3.0,23.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.3,North America,United States,salt-lake-city-ut-united-states,100.0,100.0,13.2285932109672
2075.0,2.0,22.0,3538.0,2.0,1.88,3.99,1.0,3219.0,2199.0,3.0,2.0,3.0,4.0,3.0,3.0,20.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,1.0,4.31,North America,United States,key-west-fl-united-states,100.0,100.0,13.2285932109672
1180.0,3.0,18.0,1769.0,2.0,2.11,4.43,1.0,2338.0,1667.0,2.0,2.0,2.0,2.0,3.0,3.0,33.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,4.0,4.0,4.21,North America,United States,baltimore-md-united-states,100.0,100.0,13.2285932109672
960.0,3.0,14.0,2410.0,2.0,1.67,3.54,1.0,2301.0,1478.0,3.0,2.0,4.0,3.0,3.0,3.0,37.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,2.0,3.0,4.0,4.0,3.7,North America,United States,new-orleans-la-united-states,100.0,100.0,13.2285932109672
1310.0,2.0,13.0,2349.0,2.0,1.66,4.1,1.0,2615.0,1863.0,3.0,2.0,3.0,3.0,3.0,3.0,42.0,3.0,2.0,3.0,4.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.38,North America,United States,denver-co-united-states,100.0,100.0,13.2285932109672
1110.0,2.0,18.0,2959.0,2.0,1.71,3.33,1.0,2363.0,1479.0,3.0,2.0,3.0,3.0,3.0,3.0,47.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.18,North America,United States,nashville-tn-united-states,100.0,100.0,13.2285932109672
1090.0,2.0,9.0,3111.0,2.0,2.03,4.19,1.0,2593.0,1621.0,4.0,2.0,3.0,2.0,3.0,3.0,14.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,2.0,4.14,North America,United States,anchorage-ak-united-states,100.0,100.0,13.2285932109672
1190.0,2.0,14.0,2135.0,2.0,1.66,4.01,1.0,2219.0,1528.0,4.0,2.0,3.0,2.0,3.0,3.0,35.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.43,North America,United States,sacramento-ca-united-states,100.0,100.0,13.2285932109672
1000.0,2.0,14.0,2135.0,2.0,1.74,3.5,1.0,2023.0,1318.0,4.0,2.0,3.0,2.0,3.0,3.0,41.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,4.0,4.0,4.0,4.0,4.29,North America,United States,asheville-nc-united-states,100.0,100.0,13.2285932109672
930.0,2.0,21.0,1678.0,2.0,1.67,4.99,2.0,2041.0,1456.0,2.0,2.0,2.0,1.0,3.0,3.0,38.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,4.0,4.0,4.24,North America,United States,st-louis-mo-united-states,100.0,100.0,13.2285932109672
900.0,2.0,16.0,1464.0,2.0,1.54,3.48,2.0,1655.0,1145.0,3.0,2.0,4.0,3.0,3.0,3.0,60.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,4.0,4.0,4.24,North America,United States,kansas-city-mo-united-states,100.0,100.0,13.2285932109672
800.0,2.0,16.0,1739.0,2.0,1.59,3.59,2.0,1770.0,1199.0,3.0,2.0,4.0,2.0,3.0,3.0,16.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.108303653775801,North America,United States,des-moines-ia-united-states,100.0,100.0,13.2285932109672
920.0,2.0,11.0,1647.0,2.0,1.67,3.66,2.0,1686.0,1095.0,3.0,2.0,4.0,1.0,3.0,3.0,19.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,4.0,4.33,North America,United States,tucson-az-united-states,100.0,100.0,13.2285932109672
1040.0,2.0,16.0,1617.0,2.0,1.73,3.67,2.0,1741.0,1186.0,3.0,2.0,3.0,2.0,3.0,3.0,36.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.27,North America,United States,san-antonio-tx-united-states,100.0,100.0,13.2285932109672
825.0,2.0,33.0,3599.0,2.0,2.0,4.0,1.0,2258.0,1213.0,3.0,2.0,4.0,2.0,3.0,3.0,16.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,4.0,2.0,4.2,North America,United States,park-city-ut-united-states,100.0,100.0,13.2285932109672
1994.0,2.0,15.0,3172.0,2.0,1.94,4.44,1.0,3138.0,2167.0,2.0,2.0,2.0,3.0,3.0,3.0,18.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,1.0,4.16,North America,United States,santa-barbara-ca-united-states,100.0,100.0,13.2285932109672
1146.0,2.0,18.0,2989.0,2.0,1.78,3.72,1.0,2317.0,1451.0,4.0,2.0,3.0,2.0,3.0,3.0,23.0,3.0,2.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.44,North America,United States,ann-arbor-mi-united-states,100.0,100.0,13.2285932109672
920.0,2.0,18.0,2532.0,2.0,1.64,3.52,2.0,2169.0,1341.0,4.0,2.0,3.0,2.0,3.0,3.0,36.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,3.0,4.0,4.0,4.0,4.3,North America,United States,grand-rapids-mi-united-states,100.0,100.0,13.2285932109672
750.0,3.0,6.0,1738.486817519329,2.0,1.67,3.33,3.0,1821.0,1099.0,3.0,2.0,4.0,3.0,3.0,3.0,58.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,1.0,3.81,North America,United States,black-rock-city-nv-united-states,100.0,100.0,13.2285932109672
